source,source_type,matched_keywords,title,summary,url,published_at,writer,paper_page,raw_keyword
동아일보,naver_paper,,"임종언, 도핑검사 소재지 보고 위반 ‘자격정지’ 위기",,https://n.news.naver.com/mnews/article/020/0003738982,2026-08-06T04:33:00+09:00,,A20면,
동아일보,naver_paper,,“6·25때 부친과 생사고락 ‘소년 KIM’ 찾습니다”,"“킴(KIM), 당신이 그렇게 생각하든 그렇지 않든 우리는 어떤 의미에서 형제입니다. 당신은 한국인이고 저는 미국인이지만, 우리는 정말 많은 것을 함께 나누고 …",https://n.news.naver.com/mnews/article/020/0003739002,2026-08-06T04:34:00+09:00,,A22면,
동아일보,naver_paper,,삼성호암상 상금 3억→5억으로… 총상금 30억,,https://n.news.naver.com/mnews/article/020/0003738951,2026-08-06T04:31:00+09:00,,A22면,
동아일보,naver_paper,,[부고]강대현 별세 外,,https://n.news.naver.com/mnews/article/020/0003738969,2026-08-06T04:33:00+09:00,,A22면,
동아일보,naver_paper,,원자력의학원 신임 원장 임일한씨,,https://n.news.naver.com/mnews/article/020/0003738970,2026-08-06T04:33:00+09:00,,A22면,
동아일보,naver_paper,,“대포만 못한 국제법” 안중근 옥중 유묵 日서 환수,,https://n.news.naver.com/mnews/article/020/0003739001,2026-08-06T04:34:00+09:00,,A22면,
동아일보,naver_paper,,역주행에 40만부 정대건 ‘급류’ 판권 수출 이어 웹툰으로 제작,,https://n.news.naver.com/mnews/article/020/0003739003,2026-08-06T04:34:00+09:00,,A22면,
동아일보,naver_paper,,"[단독]서울대생이 혼자 쓴 코인 논문, 전문 국제학술지에",,https://n.news.naver.com/mnews/article/020/0003739004,2026-08-06T04:34:00+09:00,,A22면,
동아일보,naver_paper,,과일 도매시장에 피어난 현대미술[김민의 영감 한 스푼],새벽의 청과물 도매시장. 과일 상자가 바쁘게 오가고 상인들은 소리를 지르며 장터의 활기를 끌어올립니다. 경남 창원시 마산회원구에 있는 이 시장은 김수근이 만든 …,https://n.news.naver.com/mnews/article/020/0003738937,2026-08-05T23:01:00+09:00,,A24면,
동아일보,naver_paper,,"첩약 넘어 매약 도입, 전국에 판매망… 한약방에서 근대 제약기업으로[염복규의 경성, 서울의 기원]","《전통 한약업의 근대적 변신 1937년 발간된 ‘대경성사진첩’은 당시 경성의 명소와 다양한 회사, 상점을 업종별로 소개한 사진집이다. 그중 ‘약점(藥店)의 부 …",https://n.news.naver.com/mnews/article/020/0003738939,2026-08-05T23:01:00+09:00,,A25면,
동아일보,naver_paper,,"[김도연 칼럼]1945년 8월 6일, 인류의 삶이 바뀐 날","지난 역사를 돌아보면 1년 365일에는 어느 하루에도 빠짐없이 엄청난 사건들이 기록돼 있다. 그러면 오늘, 8월 6일엔 어떤 일이 있었을까? 1945년 일본 …",https://n.news.naver.com/mnews/article/020/0003738945,2026-08-05T23:16:00+09:00,,A26면,
동아일보,naver_paper,,[고양이 눈]정상에서 마주한 풍경,,https://n.news.naver.com/mnews/article/020/0003738941,2026-08-05T23:09:00+09:00,,A26면,
동아일보,naver_paper,,“돌려차기 한번” “저는 발보다 손”[횡설수설/김준일],,https://n.news.naver.com/mnews/article/020/0003738946,2026-08-05T23:19:00+09:00,,A26면,
동아일보,naver_paper,,[광화문에서/박선희]세상 떠난 히가시노 게이고 ‘함께 읽던 책 시절’의 추억,,https://n.news.naver.com/mnews/article/020/0003738943,2026-08-05T23:12:00+09:00,,A26면,
동아일보,naver_paper,,[사설]檢 없는 수사… 대비 없이 권한 커진 경찰이 책임 감당하겠나〈4〉,"새 형사소송법은 경찰이 수사를 사실상 책임지고, 검찰은 기소 판단과 공소 유지에 집중하도록 역할을 명확히 나눴다. 검사가 수사에서 손을 떼는 만큼 경찰관과 특 …",https://n.news.naver.com/mnews/article/020/0003738949,2026-08-05T23:31:00+09:00,,A27면,
동아일보,naver_paper,,"같은 그림, 다른 시선[이은화의 미술시간]〈434〉",,https://n.news.naver.com/mnews/article/020/0003738938,2026-08-05T23:01:00+09:00,,A27면,
동아일보,naver_paper,,[오늘과 내일/이헌재]환영받는 동반자가 되는 법,,https://n.news.naver.com/mnews/article/020/0003738942,2026-08-05T23:10:00+09:00,,A27면,
동아일보,naver_paper,,"[사설]군부지 이전, 그린벨트 해제… “이번엔 진짜” 믿음이 관건",,https://n.news.naver.com/mnews/article/020/0003738947,2026-08-05T23:25:00+09:00,,A27면,
동아일보,naver_paper,,[사설]“지방국립대 장학금 대폭 확대”… 지방 사립대는 고사되나,,https://n.news.naver.com/mnews/article/020/0003738948,2026-08-05T23:28:00+09:00,,A27면,
동아일보,naver_paper,,[단독]빚 못갚는 중저신용자… 연체율 4년 만에 최고,서울 은평구에 사는 50대 남성 이인택 씨는 온라인 쇼핑 사업을 위해 10여 년 전 은행과 카드사 등에서 5000만 원을 빌렸다가 결국 갚지 못하고 있다. 사 …,https://n.news.naver.com/mnews/article/020/0003738965,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,지방국립대 신입생 ‘등록금 0원’ 추진… 사립대 “역차별”,,https://n.news.naver.com/mnews/article/020/0003738966,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,"폭염에 멈춘 프로야구, 초유의 전경기 취소",,https://n.news.naver.com/mnews/article/020/0003738967,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,李 “육사 쿠데타에도 책임 안져… 사관학교 통합 빨리하라”,,https://n.news.naver.com/mnews/article/020/0003738968,2026-08-06T04:33:00+09:00,,A1면,
동아일보,naver_paper,,경기 침체 길어지며 소상공인 ‘빚수렁’… 연체율 9% 육박하기도,서울 중구에서 음식점을 운영하는 50대 김성태(가명) 씨는 가게 운영비가 부족해 카드론을 받았다가 제때 갚지 못했다. 연체 기록이 생기자 주거래 은행은 대출금 …,https://n.news.naver.com/mnews/article/020/0003738963,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,“연체 초기부터 위험 관리해 채무불이행 길목 차단해야”,,https://n.news.naver.com/mnews/article/020/0003738964,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,"수사기관, 무혐의 종결땐 피해자에 ‘이의신청 방법’ 안내해야[형사사법 대전환, 미완의 출발/②]",“그냥 그 돈 포기하고 말겠습니다.” 10억 원의 투자 사기 피해를 본 김영민(가명) 씨는 지난해 변호사에게 이같이 토로했다. 사기를 친 사업 파트너들을 20 …,https://n.news.naver.com/mnews/article/020/0003738957,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,"與 “사회적 약자 노린 ‘7대 범죄’는 무조건 공소청 송치” 보완입법 추진[형사사법 대전환, 미완의 출발/②]",,https://n.news.naver.com/mnews/article/020/0003738958,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,李 “육사 출신 또 쿠데타 할수도” 사관학교 통합 정면 돌파 의지,“군사 쿠데타를 일으켜 나라를 절단 내고 아무런 책임을 안 지는 이런 경우가 있습니까.” 이재명 대통령은 5일 외교·안보 부처 업무보고 도중 작심한 듯 육군사 …,https://n.news.naver.com/mnews/article/020/0003738954,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,李 “경찰이 사건 종결로 생길 문제 대비해야”,,https://n.news.naver.com/mnews/article/020/0003738955,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"정동영 “北을 ‘조선’으로, 주적 용어는 바꿔야”… 李 “정쟁 휘말리면 나쁜 상황 초래” 속도 조절",,https://n.news.naver.com/mnews/article/020/0003738956,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"지방국립대 ‘무상교육’ 추진에, 사립대 “등록금 인상 막더니” 반발",정부가 사실상 ‘무상 등록금’이라고 할 수 있는 ‘지역 균형 장학금’을 추진하는 것은 지역 중심의 인재 양성 체제를 강화하기 위해서다. ‘5극 3특’(5대 초 …,https://n.news.naver.com/mnews/article/020/0003738961,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김용범-오세훈 ‘주택 공급’ 회동… 영등포-구로 등 준공업지 활용 공감대,,https://n.news.naver.com/mnews/article/020/0003738962,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김민석 “신천지 개입 보호받을 일인가” 정청래 “당대표 되면 金 감찰할것”,"더불어민주당 8·17 전당대회 당권 주자들이 5일 열린 당 대표 후보 2차 TV 토론회에서 6·3 지방선거 책임론과 검찰개혁 추진 과정, 신천지 개입 의혹 등 …",https://n.news.naver.com/mnews/article/020/0003738952,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,“경기도 재정 비상 상황” 추미애 돌연 선언… 왜,,https://n.news.naver.com/mnews/article/020/0003738953,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,친명 “투표 못 한 당원에 추가 기회 주자”… 정청래 “투표 쿠데타”,,https://n.news.naver.com/mnews/article/020/0003738978,2026-08-06T04:33:00+09:00,,A6면,
동아일보,naver_paper,,"앤스로픽 AI, 사람인척 악성코드 유포 시도… “실수였다” 거짓말도",미국 인공지능(AI) 기업 앤스로픽의 최신 모델 ‘미토스5’가 영국 정부 산하의 AI보안연구소(AISI)가 실시한 테스트에서 사람인 척 교묘하게 악성코드 유포 …,https://n.news.naver.com/mnews/article/020/0003738971,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,베선트 “엔저 때문에 한국 원화도 약세” 추가 개입 시사,,https://n.news.naver.com/mnews/article/020/0003738972,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,"야구 올스톱, 수문장 교대식-거리공연 취소… 폭염에 멈춘 일상",기록적인 폭염이 한반도를 집어삼키면서 프로야구 출범 후 처음으로 전 경기가 취소되는 등 전국의 일상이 멈춰 섰다. 가을이 온다는 ‘입추’를 하루 앞둔 6일 서 …,https://n.news.naver.com/mnews/article/020/0003739005,2026-08-06T04:34:00+09:00,,A10면,
동아일보,naver_paper,,"[단독]‘대포통장 동결’ 확대에, 투자 사기도 458억 되찾았다",,https://n.news.naver.com/mnews/article/020/0003738973,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,"경찰, ‘탱크데이’ 논란 스타벅스 압수수색",,https://n.news.naver.com/mnews/article/020/0003738974,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,"“용산에 김건희 집무실 조성, 방탄 시설에 10억”",,https://n.news.naver.com/mnews/article/020/0003738975,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,캄보디아 막자 ‘풍선효과’… 카자흐 韓스캠조직 첫 적발,,https://n.news.naver.com/mnews/article/020/0003738976,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,[단독]빚 못갚는 중저신용자… 연체율 4년 만에 최고,서울 은평구에 사는 50대 남성 이인택 씨는 온라인 쇼핑 사업을 위해 10여 년 전 은행과 카드사 등에서 5000만 원을 빌렸다가 결국 갚지 못하고 있다. 사 …,https://n.news.naver.com/mnews/article/020/0003738965,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,지방국립대 신입생 ‘등록금 0원’ 추진… 사립대 “역차별”,,https://n.news.naver.com/mnews/article/020/0003738966,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,"폭염에 멈춘 프로야구, 초유의 전경기 취소",,https://n.news.naver.com/mnews/article/020/0003738967,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,李 “육사 쿠데타에도 책임 안져… 사관학교 통합 빨리하라”,,https://n.news.naver.com/mnews/article/020/0003738968,2026-08-06T04:33:00+09:00,,A1면,
동아일보,naver_paper,,경기 침체 길어지며 소상공인 ‘빚수렁’… 연체율 9% 육박하기도,서울 중구에서 음식점을 운영하는 50대 김성태(가명) 씨는 가게 운영비가 부족해 카드론을 받았다가 제때 갚지 못했다. 연체 기록이 생기자 주거래 은행은 대출금 …,https://n.news.naver.com/mnews/article/020/0003738963,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,“연체 초기부터 위험 관리해 채무불이행 길목 차단해야”,,https://n.news.naver.com/mnews/article/020/0003738964,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,"수사기관, 무혐의 종결땐 피해자에 ‘이의신청 방법’ 안내해야[형사사법 대전환, 미완의 출발/②]",“그냥 그 돈 포기하고 말겠습니다.” 10억 원의 투자 사기 피해를 본 김영민(가명) 씨는 지난해 변호사에게 이같이 토로했다. 사기를 친 사업 파트너들을 20 …,https://n.news.naver.com/mnews/article/020/0003738957,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,"與 “사회적 약자 노린 ‘7대 범죄’는 무조건 공소청 송치” 보완입법 추진[형사사법 대전환, 미완의 출발/②]",,https://n.news.naver.com/mnews/article/020/0003738958,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,李 “육사 출신 또 쿠데타 할수도” 사관학교 통합 정면 돌파 의지,“군사 쿠데타를 일으켜 나라를 절단 내고 아무런 책임을 안 지는 이런 경우가 있습니까.” 이재명 대통령은 5일 외교·안보 부처 업무보고 도중 작심한 듯 육군사 …,https://n.news.naver.com/mnews/article/020/0003738954,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,李 “경찰이 사건 종결로 생길 문제 대비해야”,,https://n.news.naver.com/mnews/article/020/0003738955,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"정동영 “北을 ‘조선’으로, 주적 용어는 바꿔야”… 李 “정쟁 휘말리면 나쁜 상황 초래” 속도 조절",,https://n.news.naver.com/mnews/article/020/0003738956,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"지방국립대 ‘무상교육’ 추진에, 사립대 “등록금 인상 막더니” 반발",정부가 사실상 ‘무상 등록금’이라고 할 수 있는 ‘지역 균형 장학금’을 추진하는 것은 지역 중심의 인재 양성 체제를 강화하기 위해서다. ‘5극 3특’(5대 초 …,https://n.news.naver.com/mnews/article/020/0003738961,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김용범-오세훈 ‘주택 공급’ 회동… 영등포-구로 등 준공업지 활용 공감대,,https://n.news.naver.com/mnews/article/020/0003738962,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김민석 “신천지 개입 보호받을 일인가” 정청래 “당대표 되면 金 감찰할것”,"더불어민주당 8·17 전당대회 당권 주자들이 5일 열린 당 대표 후보 2차 TV 토론회에서 6·3 지방선거 책임론과 검찰개혁 추진 과정, 신천지 개입 의혹 등 …",https://n.news.naver.com/mnews/article/020/0003738952,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,“경기도 재정 비상 상황” 추미애 돌연 선언… 왜,,https://n.news.naver.com/mnews/article/020/0003738953,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,친명 “투표 못 한 당원에 추가 기회 주자”… 정청래 “투표 쿠데타”,,https://n.news.naver.com/mnews/article/020/0003738978,2026-08-06T04:33:00+09:00,,A6면,
동아일보,naver_paper,,"앤스로픽 AI, 사람인척 악성코드 유포 시도… “실수였다” 거짓말도",미국 인공지능(AI) 기업 앤스로픽의 최신 모델 ‘미토스5’가 영국 정부 산하의 AI보안연구소(AISI)가 실시한 테스트에서 사람인 척 교묘하게 악성코드 유포 …,https://n.news.naver.com/mnews/article/020/0003738971,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,베선트 “엔저 때문에 한국 원화도 약세” 추가 개입 시사,,https://n.news.naver.com/mnews/article/020/0003738972,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,"야구 올스톱, 수문장 교대식-거리공연 취소… 폭염에 멈춘 일상",기록적인 폭염이 한반도를 집어삼키면서 프로야구 출범 후 처음으로 전 경기가 취소되는 등 전국의 일상이 멈춰 섰다. 가을이 온다는 ‘입추’를 하루 앞둔 6일 서 …,https://n.news.naver.com/mnews/article/020/0003739005,2026-08-06T04:34:00+09:00,,A10면,
동아일보,naver_paper,,"[단독]‘대포통장 동결’ 확대에, 투자 사기도 458억 되찾았다",,https://n.news.naver.com/mnews/article/020/0003738973,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,"경찰, ‘탱크데이’ 논란 스타벅스 압수수색",,https://n.news.naver.com/mnews/article/020/0003738974,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,"“용산에 김건희 집무실 조성, 방탄 시설에 10억”",,https://n.news.naver.com/mnews/article/020/0003738975,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,캄보디아 막자 ‘풍선효과’… 카자흐 韓스캠조직 첫 적발,,https://n.news.naver.com/mnews/article/020/0003738976,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,[단독]빚 못갚는 중저신용자… 연체율 4년 만에 최고,서울 은평구에 사는 50대 남성 이인택 씨는 온라인 쇼핑 사업을 위해 10여 년 전 은행과 카드사 등에서 5000만 원을 빌렸다가 결국 갚지 못하고 있다. 사 …,https://n.news.naver.com/mnews/article/020/0003738965,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,지방국립대 신입생 ‘등록금 0원’ 추진… 사립대 “역차별”,,https://n.news.naver.com/mnews/article/020/0003738966,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,"폭염에 멈춘 프로야구, 초유의 전경기 취소",,https://n.news.naver.com/mnews/article/020/0003738967,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,李 “육사 쿠데타에도 책임 안져… 사관학교 통합 빨리하라”,,https://n.news.naver.com/mnews/article/020/0003738968,2026-08-06T04:33:00+09:00,,A1면,
동아일보,naver_paper,,경기 침체 길어지며 소상공인 ‘빚수렁’… 연체율 9% 육박하기도,서울 중구에서 음식점을 운영하는 50대 김성태(가명) 씨는 가게 운영비가 부족해 카드론을 받았다가 제때 갚지 못했다. 연체 기록이 생기자 주거래 은행은 대출금 …,https://n.news.naver.com/mnews/article/020/0003738963,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,“연체 초기부터 위험 관리해 채무불이행 길목 차단해야”,,https://n.news.naver.com/mnews/article/020/0003738964,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,"수사기관, 무혐의 종결땐 피해자에 ‘이의신청 방법’ 안내해야[형사사법 대전환, 미완의 출발/②]",“그냥 그 돈 포기하고 말겠습니다.” 10억 원의 투자 사기 피해를 본 김영민(가명) 씨는 지난해 변호사에게 이같이 토로했다. 사기를 친 사업 파트너들을 20 …,https://n.news.naver.com/mnews/article/020/0003738957,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,"與 “사회적 약자 노린 ‘7대 범죄’는 무조건 공소청 송치” 보완입법 추진[형사사법 대전환, 미완의 출발/②]",,https://n.news.naver.com/mnews/article/020/0003738958,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,李 “육사 출신 또 쿠데타 할수도” 사관학교 통합 정면 돌파 의지,“군사 쿠데타를 일으켜 나라를 절단 내고 아무런 책임을 안 지는 이런 경우가 있습니까.” 이재명 대통령은 5일 외교·안보 부처 업무보고 도중 작심한 듯 육군사 …,https://n.news.naver.com/mnews/article/020/0003738954,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,李 “경찰이 사건 종결로 생길 문제 대비해야”,,https://n.news.naver.com/mnews/article/020/0003738955,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"정동영 “北을 ‘조선’으로, 주적 용어는 바꿔야”… 李 “정쟁 휘말리면 나쁜 상황 초래” 속도 조절",,https://n.news.naver.com/mnews/article/020/0003738956,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"지방국립대 ‘무상교육’ 추진에, 사립대 “등록금 인상 막더니” 반발",정부가 사실상 ‘무상 등록금’이라고 할 수 있는 ‘지역 균형 장학금’을 추진하는 것은 지역 중심의 인재 양성 체제를 강화하기 위해서다. ‘5극 3특’(5대 초 …,https://n.news.naver.com/mnews/article/020/0003738961,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김용범-오세훈 ‘주택 공급’ 회동… 영등포-구로 등 준공업지 활용 공감대,,https://n.news.naver.com/mnews/article/020/0003738962,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김민석 “신천지 개입 보호받을 일인가” 정청래 “당대표 되면 金 감찰할것”,"더불어민주당 8·17 전당대회 당권 주자들이 5일 열린 당 대표 후보 2차 TV 토론회에서 6·3 지방선거 책임론과 검찰개혁 추진 과정, 신천지 개입 의혹 등 …",https://n.news.naver.com/mnews/article/020/0003738952,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,“경기도 재정 비상 상황” 추미애 돌연 선언… 왜,,https://n.news.naver.com/mnews/article/020/0003738953,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,친명 “투표 못 한 당원에 추가 기회 주자”… 정청래 “투표 쿠데타”,,https://n.news.naver.com/mnews/article/020/0003738978,2026-08-06T04:33:00+09:00,,A6면,
동아일보,naver_paper,,"앤스로픽 AI, 사람인척 악성코드 유포 시도… “실수였다” 거짓말도",미국 인공지능(AI) 기업 앤스로픽의 최신 모델 ‘미토스5’가 영국 정부 산하의 AI보안연구소(AISI)가 실시한 테스트에서 사람인 척 교묘하게 악성코드 유포 …,https://n.news.naver.com/mnews/article/020/0003738971,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,베선트 “엔저 때문에 한국 원화도 약세” 추가 개입 시사,,https://n.news.naver.com/mnews/article/020/0003738972,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,"야구 올스톱, 수문장 교대식-거리공연 취소… 폭염에 멈춘 일상",기록적인 폭염이 한반도를 집어삼키면서 프로야구 출범 후 처음으로 전 경기가 취소되는 등 전국의 일상이 멈춰 섰다. 가을이 온다는 ‘입추’를 하루 앞둔 6일 서 …,https://n.news.naver.com/mnews/article/020/0003739005,2026-08-06T04:34:00+09:00,,A10면,
동아일보,naver_paper,,"[단독]‘대포통장 동결’ 확대에, 투자 사기도 458억 되찾았다",,https://n.news.naver.com/mnews/article/020/0003738973,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,"경찰, ‘탱크데이’ 논란 스타벅스 압수수색",,https://n.news.naver.com/mnews/article/020/0003738974,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,"“용산에 김건희 집무실 조성, 방탄 시설에 10억”",,https://n.news.naver.com/mnews/article/020/0003738975,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,캄보디아 막자 ‘풍선효과’… 카자흐 韓스캠조직 첫 적발,,https://n.news.naver.com/mnews/article/020/0003738976,2026-08-06T04:33:00+09:00,,A10면,
동아일보,naver_paper,,[단독]빚 못갚는 중저신용자… 연체율 4년 만에 최고,서울 은평구에 사는 50대 남성 이인택 씨는 온라인 쇼핑 사업을 위해 10여 년 전 은행과 카드사 등에서 5000만 원을 빌렸다가 결국 갚지 못하고 있다. 사 …,https://n.news.naver.com/mnews/article/020/0003738965,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,지방국립대 신입생 ‘등록금 0원’ 추진… 사립대 “역차별”,,https://n.news.naver.com/mnews/article/020/0003738966,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,"폭염에 멈춘 프로야구, 초유의 전경기 취소",,https://n.news.naver.com/mnews/article/020/0003738967,2026-08-06T04:32:00+09:00,,A1면,
동아일보,naver_paper,,李 “육사 쿠데타에도 책임 안져… 사관학교 통합 빨리하라”,,https://n.news.naver.com/mnews/article/020/0003738968,2026-08-06T04:33:00+09:00,,A1면,
동아일보,naver_paper,,경기 침체 길어지며 소상공인 ‘빚수렁’… 연체율 9% 육박하기도,서울 중구에서 음식점을 운영하는 50대 김성태(가명) 씨는 가게 운영비가 부족해 카드론을 받았다가 제때 갚지 못했다. 연체 기록이 생기자 주거래 은행은 대출금 …,https://n.news.naver.com/mnews/article/020/0003738963,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,“연체 초기부터 위험 관리해 채무불이행 길목 차단해야”,,https://n.news.naver.com/mnews/article/020/0003738964,2026-08-06T04:32:00+09:00,,A2면,
동아일보,naver_paper,,"수사기관, 무혐의 종결땐 피해자에 ‘이의신청 방법’ 안내해야[형사사법 대전환, 미완의 출발/②]",“그냥 그 돈 포기하고 말겠습니다.” 10억 원의 투자 사기 피해를 본 김영민(가명) 씨는 지난해 변호사에게 이같이 토로했다. 사기를 친 사업 파트너들을 20 …,https://n.news.naver.com/mnews/article/020/0003738957,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,"與 “사회적 약자 노린 ‘7대 범죄’는 무조건 공소청 송치” 보완입법 추진[형사사법 대전환, 미완의 출발/②]",,https://n.news.naver.com/mnews/article/020/0003738958,2026-08-06T04:32:00+09:00,,A3면,
동아일보,naver_paper,,李 “육사 출신 또 쿠데타 할수도” 사관학교 통합 정면 돌파 의지,“군사 쿠데타를 일으켜 나라를 절단 내고 아무런 책임을 안 지는 이런 경우가 있습니까.” 이재명 대통령은 5일 외교·안보 부처 업무보고 도중 작심한 듯 육군사 …,https://n.news.naver.com/mnews/article/020/0003738954,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,李 “경찰이 사건 종결로 생길 문제 대비해야”,,https://n.news.naver.com/mnews/article/020/0003738955,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"정동영 “北을 ‘조선’으로, 주적 용어는 바꿔야”… 李 “정쟁 휘말리면 나쁜 상황 초래” 속도 조절",,https://n.news.naver.com/mnews/article/020/0003738956,2026-08-06T04:32:00+09:00,,A4면,
동아일보,naver_paper,,"지방국립대 ‘무상교육’ 추진에, 사립대 “등록금 인상 막더니” 반발",정부가 사실상 ‘무상 등록금’이라고 할 수 있는 ‘지역 균형 장학금’을 추진하는 것은 지역 중심의 인재 양성 체제를 강화하기 위해서다. ‘5극 3특’(5대 초 …,https://n.news.naver.com/mnews/article/020/0003738961,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김용범-오세훈 ‘주택 공급’ 회동… 영등포-구로 등 준공업지 활용 공감대,,https://n.news.naver.com/mnews/article/020/0003738962,2026-08-06T04:32:00+09:00,,A5면,
동아일보,naver_paper,,김민석 “신천지 개입 보호받을 일인가” 정청래 “당대표 되면 金 감찰할것”,"더불어민주당 8·17 전당대회 당권 주자들이 5일 열린 당 대표 후보 2차 TV 토론회에서 6·3 지방선거 책임론과 검찰개혁 추진 과정, 신천지 개입 의혹 등 …",https://n.news.naver.com/mnews/article/020/0003738952,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,“경기도 재정 비상 상황” 추미애 돌연 선언… 왜,,https://n.news.naver.com/mnews/article/020/0003738953,2026-08-06T04:32:00+09:00,,A6면,
동아일보,naver_paper,,친명 “투표 못 한 당원에 추가 기회 주자”… 정청래 “투표 쿠데타”,,https://n.news.naver.com/mnews/article/020/0003738978,2026-08-06T04:33:00+09:00,,A6면,
동아일보,naver_paper,,"앤스로픽 AI, 사람인척 악성코드 유포 시도… “실수였다” 거짓말도",미국 인공지능(AI) 기업 앤스로픽의 최신 모델 ‘미토스5’가 영국 정부 산하의 AI보안연구소(AISI)가 실시한 테스트에서 사람인 척 교묘하게 악성코드 유포 …,https://n.news.naver.com/mnews/article/020/0003738971,2026-08-06T04:33:00+09:00,,A8면,
동아일보,naver_paper,,베선트 “엔저 때문에 한국 원화도 약세” 추가 개입 시사,,https://n.news.naver.com/mnews/article/020/0003738972,2026-08-06T04:33:00+09:00,,A8면,
